Desplaz. [mm]	Fuerza [N]
127.8	199.9
127.8341294	199.1
127.9	199.1
127.9	199.9
128	199.9
128.0130291	199.9
128.1	199.9
128.1	200.7
128.1975456	199.9
128.2	199.1
128.2	199.9
128.3	199.9
128.3	199.9
128.4	199.1
128.4552002	199.9
128.5	199.9
128.597425	199.9
128.6	200.7
128.6	200.7
128.6812514	200.7
128.7	200.7
128.7286934	200.7
128.8	201.3446698
128.8760057	200.7
128.9	200.7
128.9	199.9
128.9076749	200.7
129	200.7
129.0812741	200.7
129.1	200.7
129.2	200.7
129.2	200.7
129.2343816	200.7
129.3	201.4
129.3	201.4
129.3847003	201.4
129.4	201.4
129.4609654	201.4
129.5	201.4
129.5707497	200.7
129.6	200.7
129.6449303	201.4
129.7	201.4
129.7	201.4
129.7758675	201.4
129.8	201.4
129.8	202.2
129.8128368	201.4
129.9	201.4
129.9	201.4
129.9396891	202.2
130	201.7604819
130.1	202.2
130.1285742	201.4
130.2	201.4
130.2	201.4
130.3	201.4
130.3549738	202.2
130.4	202.2
130.4	202.9
130.492326	201.4
130.5	201.4
130.5654407	201.4
130.6	201.4
130.6	201.4
130.6395075	201.4
130.7	201.4
130.7341785	202.9
130.8	202.9
130.8349129	202.9
130.9	202.9
130.9	202.9
130.9128582	202.9
131	202.9
131.0079059	202.2
131.1	202.2
131.1340487	202.9
131.2	202.9
131.3	202.9
131.3130025	202.9
131.4	202.9
131.4974311	203.6780648
131.5	202.9
131.5974147	202.9
131.6	202.9
131.6	202.9
131.6656112	202.9
131.7	202.9
131.7	202.9
131.8	202.9
131.9	202.9
131.9285444	203.7
132	203.7
132.0079284	202.9
132.1	202.9
132.1025476	203.7
132.2	203.7
132.2	203.7
132.3	203.8855622
132.3	204.5
132.3	203.7
132.3209111	203.7
132.4	203.7
132.4	203.7
132.4760262	202.9
132.5	202.9
132.5449076	203.7
132.6	203.7
132.6867603	203.7
132.7	203.7
132.7	203.7
132.7708111	203.7
132.8	203.7
132.8	203.7
132.8974483	203.7
132.9	203.7
132.9	203.7
132.9	203.7
132.9973572	203.7
133	203.7
133.0080253	204.5
133.1	204.0278426
133.1	203.7
133.112656	204.5
133.2	204.5
133.2	204.5
133.2284412	204.5
133.3	204.5
133.3	204.3497446
133.4	204.5
133.4547833	204.5
133.5	205.2
133.5026091	204.5
133.6	204.5
133.6553556	204.5
133.7	204.5
133.7	204.5
133.7553517	204.5
133.8	204.5
133.8	204.5
133.8549429	204.5
133.9	204.5
133.9451388	205.2
134	205.2
134.0079566	205.2
134.1	205.2
134.1808698	205.2
134.2	206
134.2075769	205.2
134.3	205.2
134.3447259	205.2
134.4	205.2
134.4656751	206
134.5	206
134.5656748	206
134.6	206
134.6	206
134.6	205.2
134.7	205.4746383
134.7	206
134.7079192	206.8
134.8	206.2782958
134.8	206
134.859443	206
134.9	206.8
135	206
135.060236	206
135.1	206
135.1	206
135.1337556	206
135.2	206
135.2	206
135.2453246	206.8
135.3	206.8
135.3	206
135.3756054	206.3153776
135.4	206.8
135.459175	206.8
135.5	206.8
135.5231728	206.8
135.6	207.0765903
135.6447203	207.5
135.7	207.5
135.7974209	207.5
135.8	207.5
135.8	207.5
135.8282072	206.8
135.9	207.4067133
135.9	207.5
135.9	206.8
136	207.4811249
136.1	207.5
136.1128718	207.5
136.2	207.5
136.2	207.5
136.2922452	207.5
136.3	208.3
136.3341881	207.5
136.4	207.5
136.4	207.7264766
136.4757188	208.3
136.5	208.3
136.534283	208.3
136.6	208.3
136.6	208.3
136.6501485	208.3
136.7	208.3
136.7078703	208.3
136.8	208.3
136.8	208.3
136.8	208.3
136.8552969	208.3
136.9	209
136.9079291	208.3
137	208.3
137.071244	208.3
137.1	208.3
137.1974149	208.3
137.2	209
137.2283543	209
137.3	209
137.3	209
137.3496996	209
137.4	209
137.4027359	209.8
137.5	209.8
137.5124992	209
137.6	209
137.6	209
137.6025455	209
137.7	209
137.7	209
137.7649746	209
137.8	209
137.8707553	209
137.9	209
137.9	209
137.9866931	209
138	209
138.0865312	209.8
138.1	209.8
138.1	209.8
138.1597917	209.8
138.2	209.8
138.3	209.8
138.3759297	210.6
138.4	209.8
138.4453263	209.8
138.5	209.8
138.6	210.6
138.6	209.8
138.6079139	209.8
138.7	210.2840236
138.7	210.6
138.7708571	210.6
138.8	210.6
138.8129123	210.6
138.9	210.6
138.9128226	210.6
139	210.6
139.076285	210.6
139.1	210.6
139.1343654	210.6
139.2	211.3
139.2232009	211.3
139.3	211.3
139.3650471	211.3
139.4	210.6
139.4340065	211.3
139.5	211.3
139.5655897	212.1
139.6	211.3
139.6	212.1
139.6973167	212.1
139.7	212.1
139.7504011	211.3
139.8	211.3
139.8	212.1
139.9	212.1
139.9285573	212.9
140	212.9
140.0518842	212.9
140.1	212.9
140.1	212.1
140.1764544	212.1
140.2	212.1
140.2	212.1
140.2342697	212.1
140.3	212.1
140.3	212.9
140.3647227	212.9
140.4	212.9
140.4181342	212.9
140.5	212.9
140.5811816	212.9
140.6	212.9
140.6286854	212.1
140.7	212.9
140.7	212.9
140.7445492	212.9
140.8	212.9
140.8	213.6
140.9	212.9
140.9	212.9
140.9	213.6
141	213.6
141.0762055	213.6
141.1	213.6
141.1	214.0788493
141.1548526	213.6
141.2	213.6
141.3	213.6
141.4	213.6
141.4	214.4
141.4657458	214.4
141.5	214.4
141.5974192	214.4
141.6	214.4
141.6757233	214.4
141.7	214.4
141.7	214.4
141.7	214.4
141.7758113	214.4
141.8	214.4
141.8652227	214.4
141.9	214.4
141.913298	214.4
142	214.4
142.0920968	214.4
142.1	213.6
142.1	214.4
142.1867616	214.4
142.2	214.4
142.2	214.4
142.2547314	215.1
142.3	215.1
142.3395101	215.1
142.4	215.1
142.407917	215.1
142.5	215.1
142.5284789	215.1
142.6	215.1
142.6130488	214.4
142.7	214.4
142.7974163	215.1
142.8	215.1
142.8236905	215.1
142.9	215.1
142.9	215.1
143	215.1
143.0026828	215.9
143.1	215.9
143.1811357	216.7
143.2	216.7
143.2	215.9
143.2503523	215.9
143.3	215.9
143.3284739	215.9
143.4	215.9
143.4447594	215.9
143.5	215.9
143.6	216.7
143.6180475	216.7
143.7	216.7
143.7	216.7
143.7759315	216.7
143.8	216.7
143.8974101	216.7
143.9	217.4
143.9	217.4
143.9025864	216.7
144	216.7
144.0025356	216.7
144.1	217.1110537
144.1184219	217.4
144.2	217.4
144.2126893	217.4
144.3	217.4
144.3	217.4
144.3395234	215.9
144.4	216.6367031
144.4185076	217.4
144.5	217.4
144.5865163	217.4
144.6	218.2
144.6922345	217.4
144.7	218.2
144.7544851	218.2
144.8	218.2
144.8077899	218.2
144.9	218.2
144.9604596	218.2
145	218.2
145.0556351	218.2
145.1	218.2
145.1	218.3033818
145.1394749	219
145.2	218.3056475
145.2	218.2
145.275927	218.2
145.3	218.2
145.3974337	218.2
145.4	218.2
145.4	218.2
145.4654981	218.2
145.5	218.2
145.5709005	218.2
145.6	218.2
145.6	218.2
145.6654147	219
145.7	219
145.7	219
145.7813641	217.4
145.8	219
145.8076751	219
145.9	219
145.9	219
146	217.4
146.0025708	218.2
146.1	218.6797282
146.1	218.3904333
146.1239207	219
146.2	219
146.202651	219
146.3	219.3838735
146.3	219.7
146.3025873	218.2
146.4	218.2
146.4812507	218.2
146.5	219
146.5869413	218.2
146.6	219
146.6400837	219
146.7	218.2
146.7	218.2
146.8	218.2
146.8868342	219.5362385
146.9	219
146.9811938	219
147	219
147.0078466	219
147.1	219.4904972
147.1	219.7
147.1755813	219.7
147.2	219.7
147.2	219.7
147.3	219.7
147.3234849	219.7
147.4	219.7
147.4	219.7
147.4447517	219.7
147.5	219.7
147.5291089	219.7
147.6	219.7
147.6	220.5
147.7	219.9757356
147.7	219.7
147.7866552	219.7
147.8	219.7
147.8	219.7
147.8392875	220.5
147.9	220.5
147.9	220.5
147.992217	220.2721995
148	219.9277239
148.0025625	220.5
148.1	220.5
148.1651181	221.3
148.2	220.5
148.2502722	220.5
148.3	220.5
148.3	221.3
148.4	221.3
148.4	221.3
148.4182888	222
148.5	221.3
148.5445076	221.3
148.6	221.3
148.6	221.3
148.6338163	222
148.7	221.3
148.7506842	221.3
148.8	222
148.8921811	221.3
148.9	221.3
148.9226118	221.3
149	221.3
149.080758	221.3
149.1	221.3
149.1447334	221.3
149.2	221.9443626
149.2	222
149.2	222
149.2436491	222
149.3	221.3
149.3	221.0265139
149.3921487	221.3
149.4	221.3
149.4	222
149.4973176	222
149.5	222
149.534171	221.3
149.6	221.3
149.6078302	222
149.7	222
149.7	222
149.7	220.5
149.7077783	222
149.8	222
149.8	222
149.9	222
149.9	222
149.9702959	222
150	222
150.081216	222
150.1	222
150.1	221.586211
150.2	222
150.2	222.8
150.2506055	222
150.3	222
150.3	222
150.3398965	222.8
150.4	222
150.4449803	222
150.5	222
150.5654946	222
150.6	222
150.6	222
150.6444665	222
150.7	222
150.7	222
150.7	222
150.754653	222.8
150.8	222.0620664
150.8	222.1451318
150.8973084	222
150.9	222.0217464
150.9	222.8
150.9705216	222.8
151	222.8
151.0130182	222.8
151.1	224.0197662
151.1971867	224.3
151.2	224.3
151.2	224.0255543
151.2027762	222.8
151.3	222.8
151.3	222.8
151.3866214	224.3
151.4	224.3
151.4179908	224.3
151.5	224.3
151.5235102	222.8
151.6	224.0074501
151.6922318	224.3
151.7	222.8
151.7	224.7935391
151.7181527	224.3
151.8	224.3
151.8	224.652443
151.8234432	224.3
151.9	224.8621626
152	224.3
152.0761831	222.8
152.1	224.3
152.1761678	224.3
152.2	225.1
152.2973046	224.3
152.3	225.1
152.3760527	225.1
152.4	225.1
152.4	225.1
152.4655545	224.3
152.5	224.3
152.5451212	224.3
152.6	224.3
152.6	224.3
152.6550861	224.3
152.7	224.3
152.7	224.3
152.8	224.3
152.8	224.7376508
152.8026328	224.3
152.9	224.3
152.9	224.4009767
152.9603774	225.1
153	225.1
153.0183076	225.1
153.1	225.1
153.1	225.1
153.1811506	225.1
153.2	225.8
153.2	225.8
153.2706977	225.8
153.3	225.8
153.3867483	225.8
153.4	225.8
153.4	225.8
153.5	225.8
153.5340514	225.8
153.6	225.8
153.6180192	225.1
153.7	225.5959561
153.7	225.8
153.8	225.8
153.8973112	225.1
153.9	225.8
153.9	225.8
153.9972979	225.8
154	225.8
154.0026265	225.8
154.1	225.8
154.1	225.8
154.1184075	225.8
154.2	225.8
154.2	226.6
154.2	226.6
154.2276083	225.8
154.3	225.8
154.3283096	225.8
154.4	225.8
154.4	226.5388168
154.4	226.6
154.4403563	225.8
154.5	226.6
154.5503861	226.6
154.6	225.8206168
154.6921058	226.454718
154.7	225.8635376
154.7921575	225.8
154.8	225.8
154.8557193	225.8
154.9	225.8
154.9128272	226.6
155	226.6
155.0130372	225.8
155.1	226.4071384
155.1395213	225.8
155.2	225.8
155.2288213	225.8
155.3	225.8
155.3	225.8
155.4	225.8
155.4	225.8
155.4441818	226.6
155.5	227.3785864
155.5231751	227.4
155.6	226.8754566
155.7	226.6
155.741139	226.6
155.8	227.4
155.8	226.7503881
155.9	226.6
155.9	226.9510068
155.9	227.4
156	227.0463453
156.0286497	227.4
156.1	227.4
156.1	227.4
156.1	227.4
156.2	227.4
156.2	227.4
156.2025701	227.4
156.3	227.4
156.3867244	227.4
156.4	227.4
156.4	227.4
156.4491308	228.1
156.5	228.1
156.5182969	227.4
156.6	227.4
156.6	227.4
156.6496551	227.4
156.7	227.4
156.8	227.4
156.8810612	228.1
156.9	228.1
156.9753561	227.4
157	227.4
157.0705994	228.9
157.1	228.3770173
157.2	228.1
157.2232679	228.1
157.3	228.1
157.3	228.1
157.3496878	228.1
157.4	228.1
157.4602026	228.1
157.5	228.1
157.6	228.9
157.6	227.4
157.6	227.4
157.6445953	228.9
157.7	228.120519
157.780761	228.9
157.8	228.9
157.8811505	228.9
157.9	228.9
157.9	228.9
157.9447687	228.9
158	228.9
158.035001	228.9
158.1	229.6
158.1	227.4
158.1921147	228.9
158.2	228.9
158.2505162	228.9
158.3	228.9
158.3	228.9
158.3759242	228.9
158.4	228.9
158.4340009	228.9
158.5	228.9
158.5025705	229.6
158.6	228.9934622
158.6	229.2853335
158.623121	229.6
158.7	229.6
158.7284522	230.4
158.8	229.6
158.8	229.6
158.877812	229.6
158.9	229.6
158.9	229.6
159	229.6
159.0429347	229.6
159.1	229.6
159.1	229.6
159.1701789	229.6
159.2	229.6
159.2	229.6
159.3	229.6
159.4	230.4
159.4289906	229.6
159.5	229.6
159.539512	230.4
159.6	230.4
159.6	230.4
159.6974134	230.4
159.7	230.1630823
159.7	229.6
159.7187891	229.6
159.8	230.1612909
159.8	230.4
159.8128927	229.6
159.9	230.3372773
159.9655572	229.6
160	229.6
160.0973079	229.745614
160.1	230.4
160.1378221	230.4
160.2	230.4
160.2	230.8720107
160.2	231.2
160.2649851	231.2
160.3	231.2
160.3550105	231.2
160.4	231.2
160.4	230.4
160.4	231.2
160.4285891	231.2
160.5	231.2
160.5639375	231.2
160.6	231.2
160.6657281	231.2
160.7	231.2
160.7	231.2
160.7552835	231.9
160.8	231.9
160.8865207	231.9
160.9	231.9
160.9	232.7
160.9179229	230.4
161	230.4
161.033982	231.2
161.1	231.9
161.1	231.9
161.144554	232.7
161.2	231.9
161.2807223	232.7
161.3	232.7
161.3	232.4743267
161.3343619	232.7
161.4	231.9
161.4659902	233.5
161.5	233.5
161.5602438	231.9
161.6	231.9
161.670691	232.7
161.7	232.7
161.7285769	232.7
161.8	233.3920206
161.8286417	233.5
161.9	233.5
161.9	234.2
161.9811656	232.7
162	233.5
162.0128698	233.5
162.1	233.5
162.1655553	233.5
162.2	233.5
162.2921469	233.5
162.3	233.5
162.3130163	233.5
162.4	233.5
162.4	233.5
162.4027738	234.2
162.5	234.2
162.5810396	234.2
162.6	234.2
162.670935	234.2
162.7	235
162.7553639	234.2
162.8	234.2
162.8867341	234.2
162.9	234.2
162.9226002	234.2
163	234.8046384
163.0609468	234.2
163.1	235.7
163.1	234.2
163.2	235
163.2	235
163.2	235.0911172
163.2396018	235.7
163.3	235
163.3	235
163.3811375	234.2
163.4	234.4968916
163.4078117	235.7
163.5	235.7
163.5234638	235
163.6	235.6461176
163.6	235.7
163.6914024	235.7
163.7	235.7
163.7	235
163.7921829	234.8552303
163.8	234.4706869
163.8394883	235.7
163.9	235.7
163.9185721	235.7
164	236.4376719
164.0393648	235.7
164.1	235.7
164.197618	237.3
164.2	236.5
164.2	236.5
164.2337993	237.3
164.3	235.8248335
164.3	236.5
164.4	236.8953067
164.4	237.1555484
164.4287941	236.5
164.5	236.5
164.5922505	236.5
164.6	236.5
164.6077995	236.5
164.7	236.5
164.7	236.5
164.7553503	236.5
164.8	237.3
164.8	236.5
164.8604873	236.5
164.9	237.2785987
164.907612	237.3
165	237.3
165.0077523	236.5
165.1	236.5
165.1	236.5
165.1	237.3
165.1074281	237.3
165.2	237.3
165.2080876	237.3
165.3	237.3
165.3605527	239.6
165.4	239.6
165.412988	236.5
165.5	237.4960302
165.5445647	236.5
165.6	238.8
165.6	238.8
165.6389185	237.3
165.7	237.3
165.7	237.3
165.77608	238
165.8	237.3
165.8	237.3
165.8181014	236.5
165.9	236.5
165.9811526	237.3
166	239.6
166.023368	238
166.1	238
166.1395956	239.6
166.2	239.6
166.2	238.8
166.234832	238.8
166.3	238.8
166.3342709	238
166.4	238
166.4498955	238
166.5	238
166.5657827	239.6
166.6	240.3
166.6	239.073325
166.7	238.8
166.7	239.6
166.744953	239.6
166.8	239.6
166.8505468	240.3
166.9	238.1931583
166.9	239.6
166.9234657	239.6
167	239.6
167.1	240.3
167.1	239.6
167.1	238.7398409
167.1	238
167.1708598	241.1
167.2	240.3
167.2479852	238.8
167.3	240.3
167.3814187	239.6
167.4	241.1
167.4129928	239.6
167.5	239.6
167.5499516	241.9
167.6	241.9
167.6	240.3
167.6077754	239.6
167.7	239.6
167.7	241.9
167.707707	240.3
167.8	240.3
167.8284699	240.3
167.9	240.3
167.9130144	240.3
168	240.3
168.0454584	241.1
168.1	241.1
168.1180213	239.6
168.2	240.8964427
168.2288083	241.9
